added_rors	removed_rors	works_examples	OpenAlex Approve?
05h7ddb14		W4210972551;W4211001441;W2610197559;W2611388235;W2611867704;W2611891233;W2610439647;W2610632253;W2611492272	Yes
05h7ddb14		W4304191755;W4387603157;W4385649935;W4387879663;W4389515924;W4389568726;W4388129698	Yes
05h7ddb14		W4237749085;W4393420590	Yes
05h7ddb14		W4232645750;W4247923672;W2965843832;W4230928664;W4230369854;W2996827511	Yes
05h7ddb14		W2610197559;W2611388235;W2611891233;W2610632253;W2611492272	Yes
05h7ddb14		W2040830028;W1580259957;W1576308301;W1705921330	Yes
05h7ddb14		W4251293994;W3159128993	Yes
05h7ddb14		W3170011891;W3082624173;W4393654212;W4393691787	Yes
02w4exq36		W2080704497	Yes
05h7ddb14		W3173801783;W4249891764;W4230369854	Yes
05h7ddb14		W2941909280;W4393692656;W4393785724	Yes
02w4exq36		W4230928664;W4230369854	Yes
05h7ddb14		W3170011891;W3082624173;W4393691787	Yes
02w4exq36		W3081114800;W4205113394	Yes
05h7ddb14		W4393654212;W4393691787	Yes
02w4exq36		W3081114800;W4205113394	Yes
05h7ddb14		W3082624173;W4393654212;W4393691787	Yes
02w4exq36		W2999721228;W3033639386	Yes
05h7ddb14		W4234160146;W4237749085;W4251293994	Yes
02w4exq36		W4393803902;W3215373548	Yes
02w4exq36		W3187190525;W4205113394	Yes
05h7ddb14		W4393619085;W4393457962;W4393637488	Yes
02w4exq36		W4205113394;W3156456610	Yes
05h7ddb14		W4393654212;W4393691787	Yes
02w4exq36		W2163228875	Yes
05h7ddb14		W4393619085;W4393457962	Yes
02w4exq36		W4393454314;W4393644226	Yes
05h7ddb14		W4393531964;W4393598949	Yes
02w4exq36		W2010806884	Yes
02w4exq36		W4393772209;W4393603367	Yes
02w4exq36		W4399382129;W4391386261	Yes
02w4exq36		W2119589580	Yes
02w4exq36		W2119589580	Yes
02w4exq36		W2119589580	Yes
02w4exq36		W2063421731	Yes
02w4exq36		W1976190491	Yes
02w4exq36		W2068371229	Yes
02w4exq36		W2067882310	Yes
02w4exq36		W2099986236	Yes
02w4exq36		W1967200371	Yes
02w4exq36		W2142827181	Yes
02w4exq36		W2005456528	Yes
02w4exq36		W1975518878	Yes
02w4exq36		W2137510730	Yes
00ftatp57		W1524557363	Yes
05h7ddb14		W1965299360	Yes
020nks034		W2098915756;W2052156515;W1663150632	Yes
00ftatp57		W4401560101;W4390811469	Yes
05h7ddb14		W2098185359	Yes
020nks034		W1479976413	Yes
00ftatp57		W4393803902;W3215373548;W4393644226	Yes
05h7ddb14		W1965299360	Yes
020nks034		W2109267514	Yes
00ftatp57		W2095728494	Yes
05h7ddb14		W2003121702	Yes
020nks034		W2109267514	Yes
00ftatp57		W50163590;W2136278229;W4302594406	Yes
05h7ddb14		W1971991652	Yes
020nks034		W2008031272	Yes
05deqk823		W1635809067	Yes
00ftatp57		W2095330169	Yes
05h7ddb14		W2003121702	Yes
020nks034		W2124711540	Yes
00ftatp57		W4307111631;W4286841930;W4295770386;W4403442987;W4394734931;W4395021517;W4402855564;W4403240234;W4402659262;W4402969940;W4403523661	Yes
05h7ddb14		W1576308301	Yes
020nks034		W2132148211	Yes
05deqk823		W1673617739	Yes
00ftatp57		W2070346591	Yes
05h7ddb14		W4253581298	Yes
020nks034		W2016648740	Yes
05deqk823		W1997944554	Yes
00ftatp57		W52046274;W4302041283;W4300170968;W2589558397	No
05h7ddb14		W2332024328	Yes
020nks034		W1521717963	Yes
05deqk823		W1967814591	Yes
02w4exq36		W3132272575	Yes
05h7ddb14		W1971991652	Yes
020nks034		W2952777591	Yes
05deqk823		W4213408190	Yes
00ftatp57		W4401560101;W4400584828	Yes
05h7ddb14		W2003121702	Yes
020nks034		W2065664732	Yes
05deqk823		W1986109834	Yes
00ftatp57		W2095330169	Yes
05h7ddb14		W2046181700	Yes
05deqk823		W1988056922	Yes
020nks034		W2056966199	Yes
00ftatp57		W4393654139;W4393720848	Yes
05h7ddb14		W2046181700	Yes
05deqk823		W2038425563	Yes
020nks034		W1983901217;W2051459089	Yes
00ftatp57		W4400487366;W4402126598	Yes
05h7ddb14		W2037220763	Yes
020nks034		W2119129331	Yes
05deqk823		W2057465516	Yes
02w4exq36		W4298109292	Yes
05h7ddb14		W2098185359	Yes
020nks034		W2062084152	Yes
05deqk823		W2069304122	Yes
00ftatp57		W2178453069	Yes
05h7ddb14		W1998228564	Yes
020nks034		W2006702835	Yes
05deqk823		W2057465516	Yes
02w4exq36		W4249865885	Yes
05h7ddb14		W1998228564	Yes
00ftatp57		W2251196674	Yes
020nks034		W2158147719	Yes
05deqk823		W2069304122	Yes
02w4exq36		W4306711467	Yes
020nks034		W2279010259	Yes
05deqk823		W2174241970	Yes
02w4exq36		W4298109292	Yes
020nks034		W1436550226	Yes
05deqk823		W2032375948	Yes
02w4exq36		W4306711467	Yes
05h7ddb14		W1972788583	Yes
05deqk823		W2174241970	Yes
020nks034		W1969941142	Yes
00ftatp57		W143936209	Yes
020nks034		W2794806417	Yes
05deqk823		W2035916890	Yes
00ftatp57		W4243683778;W4244124920;W4252588322	Yes
020nks034		W3129797006	Yes
05deqk823		W2132794897	Yes
02w4exq36		W4306711467	Yes
05deqk823		W2032375948	Yes
05h7ddb14		W4245507679	Yes
02w4exq36		W4399382129	Yes
020nks034		W2055931549;W2014151463	Yes
05deqk823		W2139856800	Yes
05h7ddb14		W2020871240	Yes
02w4exq36		W4298109292	Yes
020nks034		W2081234995	Yes
05deqk823		W2139856800	Yes
05h7ddb14		W2951516209	Yes
020nks034		W2081234995	Yes
02w4exq36		W4399382129	Yes
05deqk823		W1979201807	Yes
05h7ddb14		W2010493922	Yes
00ftatp57		W1974597288	Yes
020nks034		W2061165100	Yes
05deqk823		W2082974226;W4249104731;W3022352080;W2941254636	Yes
05h7ddb14		W4245121211	Yes
02w4exq36		W4249865885	Yes
020nks034		W2098915756;W2135456735	Yes
05h7ddb14		W2406618035	Yes
02w4exq36		W4401499757	Yes
020nks034		W2952325467	Yes
05deqk823		W1972119789	Yes
05h7ddb14		W4245507679	Yes
	020nks034	W4290804715;W4309280693;W4321010240;W4290020977;W4290076749;W4307504823;W2589757603;W2617785884;W2797762810;W4285036423;W4290077380;W4295255968;W4297975852;W4392818642;W2439208013;W2553830340;W2289154763;W2615768742;W2787374380;W2801205932;W4290055334;W4290055453;W4299435669;W4299588920;W4300773999;W2884201979;W3211309257;W4289785657;W4384652360;W4288325610;W4289001768;W4289018696;W3037271362;W3185195685;W4304204539;W4283767761;W4390850704	Yes
02w4exq36		W4402479409	Yes
020nks034		W1983901217	Yes
05deqk823		W1972119789	Yes
05h7ddb14		W2551142588	Yes
	020nks034	W4290020977;W4290076749;W4290077380;W4295255968;W4297975852;W2439208013	Yes
02w4exq36		W4393157785	Yes
020nks034		W1983901217;W2051459089	Yes
05deqk823		W2067451473;W4393572680;W4393628576	Yes
05h7ddb14		W4245121211	Yes
02w4exq36		W4306711467	Yes
020nks034		W1964970696	Yes
05deqk823		W2038425563	Yes
05h7ddb14		W2098185359	Yes
02w4exq36		W4298109292	Yes
05h7ddb14		W2810676301	Yes
00ftatp57		W2098534814	Yes
020nks034		W2068342111	Yes
05deqk823		W2136663160	Yes
05h7ddb14		W2103320095	Yes
00ftatp57		W2078557532	Yes
020nks034		W2120344600	Yes
05deqk823		W2064584584;W2014174703;W4298194867;W4400932215	No
05h7ddb14		W2397674872	Yes
02w4exq36		W4393157785	Yes
020nks034		W2128586829	Yes
05deqk823		W2118188532	Yes
05h7ddb14		W2024785614	Yes
00ftatp57		W2014100350	Yes
020nks034		W2120344600	Yes
05deqk823		W2150290628	Yes
05h7ddb14		W4210972551	Yes
02w4exq36		W4306711467	Yes
020nks034		W2139094028	Yes
05deqk823		W2320437502	Yes
020nks034		W2142698686	Yes
05deqk823		W2134202589	Yes
05h7ddb14		W2024785614	Yes
02w4exq36		W4399382129	Yes
020nks034		W1975174622	Yes
05deqk823		W2210968068	Yes
05h7ddb14		W2135092372	Yes
00ftatp57		W1964203149	Yes
020nks034		W2161563429	Yes
020nks034		W2803471899	Yes
05h7ddb14		W4393590737	Yes
00ftatp57		W3013407923	Yes
020nks034		W2803471899	Yes
05h7ddb14		W4393799493	Yes
00ftatp57		W4394734931	Yes
020nks034		W2803471899	Yes
05h7ddb14		W4323074279	Yes
02w4exq36		W4399862309	No
020nks034		W4393619634;W4393559267	Yes
05h7ddb14		W4389002260	Yes
02w4exq36		W4402902124	Yes
020nks034		W2898973103	Yes
05h7ddb14		W4367040482	Yes
00ftatp57		W4239810551	Yes
020nks034		W190624088	Yes
05h7ddb14		W4367040482	Yes
02w4exq36		W2724651178;W2897066071	Yes
020nks034		W3021299977	Yes
05h7ddb14		W4389483995	Yes
020nks034		W4301901962	Yes
05h7ddb14		W4296131927	Yes
02w4exq36		W1427728260	Yes
020nks034		W2803471899	Yes
05h7ddb14		W4296131927	Yes
02w4exq36		W2116527458	Yes
020nks034		W2803471899	Yes
05h7ddb14		W4323074279	Yes
02w4exq36		W2043162345	Yes
020nks034		W1452773062	Yes
05h7ddb14		W4393590737	Yes
02w4exq36		W2051396520	Yes
020nks034		W4252560907	Yes
05h7ddb14		W4316653931	Yes
00ftatp57		W4395021517	Yes
020nks034		W4393501095;W4393615327	Yes
05h7ddb14		W4382862923	Yes
02w4exq36		W4399680830	Yes
020nks034		W4252560907	Yes
05h7ddb14		W4382862923	Yes
020nks034		W2949186680	Yes
05h7ddb14		W4382862923	Yes
02w4exq36		W2811403696	Yes
05deqk823		W4392582347	Yes
020nks034		W2165630618	Yes
05h7ddb14		W4382862923	Yes
02w4exq36		W2012568975	Yes
05deqk823		W4396768787	Yes
020nks034		W2134202589	Yes
05h7ddb14		W4382862923	Yes
02w4exq36		W2912101322	Yes
05deqk823		W4400934512	Yes
020nks034		W4393501095;W4393615327	Yes
05h7ddb14		W4393590737	Yes
02w4exq36		W4401030974	Yes
05deqk823		W4402406264	Yes
020nks034		W2073175565	No
05h7ddb14		W4382862923	Yes
02w4exq36		W2930528270	Yes
05deqk823		W4402406264	Yes
020nks034		W2155806706;W2150796485	Yes
00ftatp57		W4401217878	Yes
020nks034		W2285306351	Yes
05h7ddb14		W4382862923	Yes
00ftatp57		W4401217878	Yes
020nks034		W2299570012	Yes
02w4exq36		W2054543534	Yes
020nks034		W4247262426	Yes
00ftatp57		W4401121652	Yes
020nks034		W2983606184	Yes
05h7ddb14		W4379963690	Yes
02w4exq36		W624441584	Yes
020nks034		W2970137199	Yes
02w4exq36		W3175529443	Yes
020nks034		W2970137199	Yes
00ftatp57		W4390811469	Yes
05h7ddb14		W4393590737	Yes
020nks034		W3122042985	Yes
02w4exq36		W1951426274	Yes
020nks034		W3122042985	Yes
05h7ddb14		W4386528525	Yes
020nks034		W3216250104	Yes
00ftatp57		W4400602132	Yes
020nks034		W4247262426	Yes
02w4exq36		W4401104056;W4403324148;W4403324153	Yes
05h7ddb14		W4392189553	Yes
020nks034		W3208709784;W4393650630	Yes
05h7ddb14		W4392189553	Yes
00ftatp57		W4399364165	Yes
020nks034		W4253473257	Yes
00ftatp57		W4390811469	Yes
05h7ddb14		W4393799493	Yes
020nks034		W4393809746	Yes
05h7ddb14		W4392189553	Yes
02w4exq36		W2173763285	Yes
020nks034		W4288328066;W4393571040	Yes
00ftatp57		W4403114668	Yes
05h7ddb14		W4393799493	Yes
020nks034		W4393681937	Yes
05h7ddb14		W4393799493	Yes
020nks034		W4236793746	Yes
00ftatp57		W4392238761;W4402602795	Yes
05h7ddb14		W4399709575	Yes
020nks034		W4236793746	Yes
05h7ddb14		W4399709575	Yes
00ftatp57		W4390811469	Yes
020nks034		W4393744034;W4393662149	Yes
00ftatp57		W4394961081	Yes
05h7ddb14		W4396611469	Yes
020nks034		W4287030792	Yes
05h7ddb14		W4399709575	Yes
02w4exq36		W4403159313;W4403284089	Yes
020nks034		W4393744034	Yes
02w4exq36		W1427728260	Yes
05h7ddb14		W4393528898	Yes
020nks034		W4393768044	Yes
02w4exq36		W2223179168	Yes
05h7ddb14		W4393528898	Yes
020nks034		W4393662799	Yes
05h7ddb14		W4393528898	Yes
00ftatp57		W4403146824	No
020nks034		W4393662149	Yes
05h7ddb14		W4396611469	Yes
02w4exq36		W2064480289	Yes
020nks034		W4393757693	Yes
05h7ddb14		W4393527726	Yes
00ftatp57		W4390811469	Yes
020nks034		W4393420276	Yes
05h7ddb14		W4393527726	Yes
02w4exq36		W3035404093	Yes
020nks034		W4393782840	Yes
00ftatp57		W3040809267	Yes
05h7ddb14		W4393527726	Yes
020nks034		W4393420276;W4393684682	Yes
05h7ddb14		W4393527726	Yes
00ftatp57		W4402126598	Yes
020nks034		W3041580646	Yes
05h7ddb14		W4396611469	Yes
00ftatp57		W4402855564	Yes
020nks034		W3041580646	Yes
020nks034		W4393715500;W4393764083	Yes
05h7ddb14		W4400048098	Yes
00ftatp57		W2479944154	Yes
020nks034		W3028181898	Yes
05h7ddb14		W4400048098	Yes
02w4exq36		W2890270090	Yes
05h7ddb14		W4400048098	Yes
020nks034		W4243579926	Yes
02w4exq36		W4286482210	Yes
020nks034		W4393738624;W4393452225	Yes
020nks034		W4400974801	Yes
020nks034		W4403616418	Yes
020nks034		W4401468927	Yes
020nks034		W4403360967	Yes
020nks034		W4403360967	Yes
020nks034		W4403360967	Yes
020nks034		W4403360967	Yes
020nks034		W4400974801	Yes
020nks034		W4403360967	Yes
020nks034		W4403360967	Yes
020nks034		W4403360967	Yes
020nks034		W4400162279	Yes
020nks034		W4400162279	Yes
020nks034		W4392948598	Yes
020nks034		W4392601874	Yes
020nks034		W4392638555	Yes
020nks034		W4387671880	Yes
020nks034		W4392791408	Yes
020nks034		W4320724726	Yes
020nks034		W4364357013	Yes
020nks034		W2984292732	Yes
020nks034		W4403616418	Yes
020nks034		W4402313367	Yes
020nks034		W4402949829	Yes
020nks034		W4400970564;W4400834860	Yes
020nks034		W4402183452	Yes
020nks034		W4402317207	Yes
020nks034		W4401275375	Yes
020nks034		W4401373496	Yes
020nks034		W4392791408	Yes
020nks034		W4402198354	Yes
020nks034		W4392660820	Yes
020nks034		W4402262164	Yes
020nks034		W4400148816	Yes
020nks034		W4396973540	Yes
020nks034		W4403272534	Yes
020nks034		W4402900939	Yes
020nks034		W4400696541	Yes
020nks034		W4403300194	Yes
020nks034		W4403300194	Yes
020nks034		W4390913665	Yes
020nks034		W4403807857	Yes
020nks034		W4401963220	Yes
020nks034		W4401963220	Yes
020nks034		W4401650233	Yes
020nks034		W4403553456	Yes
020nks034		W4393549565	Yes
020nks034		W4393549565	Yes
020nks034		W4393549565	Yes
01pd2sz18		W2951078629;W2951873390;W2950856897;W2951208418	Yes
01pd2sz18		W2020082719	Yes
01pd2sz18		W1983053736	Yes
01pd2sz18		W1983053736	Yes
01pd2sz18		W1983053736	Yes
01pd2sz18		W2951208418	Yes
01pd2sz18		W2905855606	Yes
01pd2sz18		W4403142669	Yes
01pd2sz18		W4400432544	Yes
01pd2sz18		W4403217542	Yes
01pd2sz18		W4403596984	Yes
	01pd2sz18	W4285762928;W3208860470;W4285761052;W4286970242	Yes
	01pd2sz18	W4285762928;W3208860470;W4285761052;W4286970242	Yes
01pd2sz18		W1976022019	Yes
00xffm983		W2039417329;W2143419384;W2142783763;W2108923073;W1970971250;W2002005301;W4244040892;W4299528251;W4400850422	Yes
00xffm983		W2143419384	Yes
00xffm983		W2142783763	Yes
00xffm983		W1986836767	Yes
00xffm983		W2108923073	Yes
00xffm983		W2035295466	Yes
00xffm983		W2331330116	Yes
00xffm983		W2738645699	No
00xffm983		W2900755543	Yes
00xffm983		W2900755543	Yes
00xffm983		W2900755543	Yes
00xffm983		W4206888523	Yes
00xffm983		W4397024744	Yes
00xffm983		W4402278057	Yes
00xffm983		W4402278057	Yes
00xffm983		W4400850422	Yes
00xffm983		W4403772169	Yes
00xffm983		W4403545171	Yes
00xffm983		W4403639575	Yes
0458hw939		W2011082647;W4249735355;W4232598362;W4240896495	Yes
0458hw939		W4249735355;W4252860824;W4250758906	Yes
0458hw939		W4234868018;W4252765795	Yes
0458hw939		W3164265265;W4401664623	Yes
0458hw939		W4296452062;W4391528537	Yes
0458hw939		W4402262275;W4402262164	Yes
0458hw939		W4392604616;W4399069361	Yes
0458hw939		W2550761393	Yes
0458hw939		W2007731822	Yes
0458hw939		W2051774727	Yes
0458hw939		W4245510042	Yes
0458hw939		W4238989478	Yes
0458hw939		W309944753	Yes
0458hw939		W309944753	Yes
0458hw939		W2790131197	Yes
0458hw939		W4254375547	Yes
0458hw939		W4254375547	Yes
0458hw939		W4234868018	Yes
0458hw939		W4245855811	Yes
0458hw939		W4245855811	Yes
0458hw939		W4250568683	Yes
0458hw939		W4250568683	Yes
0458hw939		W4250568683	Yes
0458hw939		W4252765795	Yes
0458hw939		W3009686248	Yes
0458hw939		W3106484693	Yes
0458hw939		W4244423907	Yes
0458hw939		W3217424868	Yes
0458hw939		W3138422238	Yes
0458hw939		W4245855811	Yes
0458hw939		W3138422238	Yes
0458hw939		W4221058756	Yes
0458hw939		W4296118565	Yes
0458hw939		W4294868804	Yes
0458hw939		W4220999752	Yes
0458hw939		W4380086833	Yes
0458hw939		W4380086833	Yes
0458hw939		W4400270484	Yes
0458hw939		W4402262275	Yes
0458hw939		W4402262164	Yes
0458hw939		W4403790231	Yes
0458hw939		W4400401756	Yes
0458hw939		W4401808517	Yes
0458hw939		W4291376740;W4372354120;W4295036966;W4299897277;W4299733106;W4293578436;W3044871239;W4287903412;W3118985560;W3213434538;W4293159693;W4312874476;W4225529683;W4388510776;W4402754389;W4403114892	Yes
0458hw939		W4291376740;W4290238752;W4299472583;W2119663111;W2097181439;W1680771923;W2536329142;W2229887089;W4300833214;W3114112789;W4297965708;W4383065113;W3118985560	Yes
0458hw939		W2098367425;W2900177240;W2900046970;W4252991520;W2899710417;W2899653223;W2900170057;W2900426358;W4239929716;W4255778241	Yes
0458hw939		W2117202740;W4297954342;W4299605013;W4298211516;W2137533777;W3116380996;W2999480626;W4294560023;W2616012742	No
0458hw939		W201058601;W2293336252;W2268584298;W2067078155;W86271650;W2125306150;W2082967920	Yes
0458hw939		W4299941457;W2904967357;W3118985560;W3158598130	Yes
0458hw939		W2069231303;W1497922424;W2798607458;W4372329842	Yes
0458hw939		W160340577;W2734644602;W2623351917	Yes
0458hw939		W1538342823;W4400969199;W4393972641	Yes
0458hw939		W2599767852;W2180979975;W4387209009	Yes
0458hw939		W2023974265;W1566465691;W2950337167	Yes
0458hw939		W2103483472;W2134202589;W2091216281	Yes
0458hw939		W4300811814;W4290070300;W2285884714	Yes
0458hw939		W3118985560;W3213434538;W4280636969	Yes
0458hw939		W2155543356;W2026240573	Yes
0458hw939		W2898660848;W2786471262	Yes
0458hw939		W2105903732;W2129260795;W2046571784	Yes
0458hw939		W246852985;W2114903419	Yes
0458hw939		W2166204808;W2119345669	Yes
0458hw939		W2294864726;W2053450734	Yes
0458hw939		W2033716204;W4232598362	Yes
0458hw939		W2023974265;W3033745136	Yes
0458hw939		W2086687760;W42032790	Yes
0458hw939		W1553780760;W2952629719	Yes
0458hw939		W1980220429;W2037257426	Yes
0458hw939		W4214915877;W4403382495	Yes
0458hw939		W4297823951;W4297891655	Yes
0458hw939		W4245226075;W4200054766	Yes
0458hw939		W4245226075;W4200054766	Yes
0458hw939		W4245226075;W4200054766	Yes
0458hw939		W4200054766;W4200336655	Yes
0458hw939		W4393726090;W4393422798	Yes
0458hw939		W4393522113;W4393513802	Yes
0458hw939		W4387252072;W4327698175	Yes
0458hw939		W4393972641;W4402824179	Yes
0458hw939		W4401350014;W4400479724	Yes
0458hw939		W4402259232;W4402265791	Yes
0458hw939		W4392646354;W4403360967	Yes
0458hw939		W2213841370	Yes
0458hw939		W2754192153	Yes
0458hw939		W2063128146	Yes
0458hw939		W2095728494	Yes
0458hw939		W2004062196	Yes
0458hw939		W2004062196	Yes
0458hw939		W2070189143	Yes
0458hw939		W2130995459	Yes
0458hw939		W2130995459	Yes
0458hw939		W2041594537	Yes
0458hw939		W2155543356	Yes
0458hw939		W2155543356	Yes
0458hw939		W2155543356	Yes
0458hw939		W2035682677	Yes
0458hw939		W2026485920	Yes
0458hw939		W1969941142	Yes
0458hw939		W2077978013	Yes
0458hw939		W2026240573	Yes
0458hw939		W2026240573	Yes
0458hw939		W2072584110	Yes
0458hw939		W4298130003	Yes
0458hw939		W4298130003	Yes
0458hw939		W4298130003	Yes
0458hw939		W2095111005	Yes
0458hw939		W3007474657	Yes
0458hw939		W2129512872	Yes
0458hw939		W2045162246	Yes
0458hw939		W129631723	Yes
0458hw939		W1799851318	Yes
0458hw939		W4308673133	No
0458hw939		W2101164191	Yes
0458hw939		W4290074643	Yes
0458hw939		W4298211516	No
0458hw939		W4299708789	Yes
0458hw939		W2026558707	Yes
0458hw939		W1973709706	Yes
0458hw939		W4236948224	Yes
0458hw939		W1973709706	Yes
0458hw939		W4235250662	Yes
0458hw939		W1524295056	Yes
0458hw939		W1477259688	Yes
0458hw939		W2951987422	Yes
0458hw939		W4231696910	Yes
0458hw939		W2025155287	Yes
0458hw939		W4255742959	Yes
0458hw939		W2394573552	Yes
0458hw939		W2951987422	Yes
0458hw939		W2991168408	Yes
0458hw939		W2134202589	Yes
00xffm983		W1996735611;W2020563570;W4298238523;W2166343769;W4290983484;W4298230348;W4309066567;W4308840376;W4298015919;W4309792616;W4294407638;W2323324777;W1529894669;W2315652683;W4306148787;W4308755577;W4300064053;W4300351879;W190552956;W4308755549;W4298908380;W4291175129;W3119830130;W4206893461;W4300665168;W4387890631;W2172818236;W4296610198;W4302493491;W3161482114;W2955569460;W4283207115	Yes
0458hw939		W1599109882	Yes
00xffm983		W4253933444;W2946016209	Yes
0458hw939		W2114451903	Yes
00xffm983		W4387890631	Yes
0458hw939		W3082018826	Yes
0458hw939		W4290070300	Yes
00xffm983		W2026662456	Yes
0458hw939		W2951987422	Yes
00xffm983		W2039417329;W2143419384;W2142783763;W2108923073;W1970971250;W2002005301;W4244040892;W4299528251;W4400850422	Yes
0458hw939		W2223818415	Yes
00xffm983		W1988508281	Yes
0458hw939		W2285884714	Yes
00xffm983		W1996735611	Yes
0458hw939		W4206354223	Yes
00xffm983		W2143419384	Yes
0458hw939		W2901528445	Yes
00xffm983		W2016820367	Yes
0458hw939		W3125226482	Yes
00xffm983		W2108649635	Yes
0458hw939		W2758571675	Yes
00xffm983		W2073449316	Yes
0458hw939		W2909397059	Yes
00xffm983		W2091191080	Yes
0458hw939		W2623502735	Yes
00xffm983		W2078602043	Yes
00xffm983		W2091191080	Yes
0458hw939		W2890750941	Yes
00xffm983		W2135828825	Yes
0458hw939		W2154181725	Yes
00xffm983		W2142783763	Yes
00xffm983		W1982348792	Yes
00xffm983		W2331330116	Yes
00xffm983		W4308840376	Yes
00xffm983		W2168687677	Yes
00xffm983		W2168687677	Yes
00xffm983		W2108923073	Yes
00xffm983		W2083169221;W4391224081	Yes
00xffm983		W2127924533	Yes
00xffm983		W2098481973	Yes
00xffm983		W2060782009	Yes
00xffm983		W2060782009	Yes
00xffm983		W2055095713	Yes
00xffm983		W2055095713	No
00xffm983		W1996714308	Yes
00xffm983		W1982351156;W2135159790	Yes
0458hw939		W3210739569	Yes
00xffm983		W2286782882	Yes
0458hw939		W4293159693	Yes
00xffm983		W2777638427	Yes
0458hw939		W4220963957	Yes
00xffm983		W2496939965	Yes
0458hw939		W4220963957	Yes
00xffm983		W4206888523	Yes
0458hw939		W2994408251	Yes
00xffm983		W3137684856	Yes
0458hw939		W4225529683	Yes
00xffm983		W4285278323	Yes
0458hw939		W2995247000	Yes
00xffm983		W4400850422	Yes
0458hw939		W2995247000	Yes
00xffm983		W4403277293	Yes
0458hw939		W4214660992	Yes
0458hw939		W3020368862	Yes
0458hw939		W3034510008	Yes
0458hw939		W3034510008	Yes
00rwjvc96		W4244583154;W4235635050	Yes
0458hw939		W4321160262	Yes
00rwjvc96		W2747339565	Yes
0458hw939		W4285783530	Yes
0458hw939		W3095121337	Yes
00rwjvc96		W3012271101	Yes
0458hw939		W3164265265	Yes
00xffm983		W2030113399	Yes
0458hw939		W3164265265	Yes
0458hw939		W4225541708	Yes
00rwjvc96		W3122121661	Yes
0458hw939		W3164265265	Yes
0458hw939		W3164265265	Yes
0458hw939		W3164265265	Yes
0458hw939		W3166465581	Yes
00rwjvc96		W3122121661	Yes
0458hw939		W3207007750	Yes
0458hw939		W4388510776	Yes
0458hw939		W4245226075	Yes
0458hw939		W4200054766	Yes
00rwjvc96		W3034596473	Yes
0458hw939		W4206523001	Yes
00rwjvc96		W3015334850	Yes
00rwjvc96		W3123950865	Yes
0458hw939		W4395071020	Yes
00rwjvc96		W3134511244	Yes
0458hw939		W4395071020	Yes
0458hw939		W4372329842	Yes
00rwjvc96		W4402338124;W2905868726;W4393370120;W3049066170;W3122971198;W4395658823;W3122261828;W4402387904;W2992117337;W4226084470;W4285779259;W4402554567;W4224108087;W4385351674;W3177035869;W4385155430;W4362499742;W4402387909;W4399877152;W4319163054;W4382311538;W4310263334;W4392148985;W4400801569;W4399402758;W4402548232;W4396848821;W4396848900;W4403589713;W4403589693;W4403434944;W4402028433;W4402622670	Yes
